admin1,admin2,admin3,admin4,admin5,admin6,amount
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,1000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",146800.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",47000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,459300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,53400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,13500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,10000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,3100.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,832012.1799999999
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5509 Mayoralty of Tirnova,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,54400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,1000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,23200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",124000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",49640.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,691481.59
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,89000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,21900.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,73400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,3300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,125 Physical education and sports facilities,614230.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,1001085.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,1100.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5698 Mayoralty of Trinca,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,26000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,1000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",294800.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",19600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,1526514.38
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,446740.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,41556.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,12900.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,12200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,1500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,758700.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5708 Mayoralty of Viisoara,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,188874.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,0.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",78472.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",46000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,530519.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,64477.7
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,11600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,338 Lyceums,45056.06
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,7200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,2700.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,762189.34
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,176 Production Department of the utilities office and for the housing operation office,71310.48
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,0.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5717 Mayoralty of Zabriceni,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,103800.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,2000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,92900.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",630200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",695375.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,1269778.09
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,070 Extracurricular measures and facilities for children,1281820.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,249200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,68400.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,189600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,10200.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,4442573.95
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,3500.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5563 Mayoralty of the city of Cupcini,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,268294.8
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,2000.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,185900.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",1508939.51
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",2688749.06
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,1567690.7
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,070 Extracurricular measures and facilities for children,3170820.28
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,087 Libraries,836600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,213 Local public administration authorities reserves fund,160300.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,338 Lyceums,744100.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,088 Museums and exhibitions,545617.7
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,131 Other social support and care actions and facilities,240600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,085 Physical education and sports,456780.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,125 Physical education and sports facilities,1322968.45
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,051 Preschool facilities,8464251.82
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,167 Roads office,193600.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,723 Social Investment Fund II project,675.56
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,092 Youth activities,1905.0
Local Local,055 District Council Edinet,0000 UNCATEGORIZED AT THIS LEVEL,5547 Mayoralty of the city of Edinet,0000 UNCATEGORIZED AT THIS LEVEL,214 other costs,781764.41
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,034 Administrative-military activities,221650.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,303 Bank servicing of budget revenues,5000.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,073 Centralized accounting offices,546783.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,220 Centralized allocations,222000.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,498 Community information and services office,20700.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,293 Community-based social assistance services,1222609.62
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,413 Compensation for the construction (purchase) of housing,78100.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,232 Compensations provided to exonerated citizens,81213.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,906 Cross-border improvement of municipal solid waste management in Moldova project,3115600.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,"089 Culture palaces and houses, clubs and other similar facilities",2673459.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,"179 Districts, towns, villages (communities) planning/development",39701.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,416 Engineering networks,0.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,907 Enhancing life safety in the Prut river area,623300.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,190 Environment funds,12608969.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,015 Executive authorities under the local public administration authorities,8845651.419999998
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,070 Extracurricular measures and facilities for children,4565066.0
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,476 Family support service,246911.75
Local Local,057 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,9825 District Council Falesti,0000 UNCATEGORIZED AT THIS LEVEL,466 Foster care service,269027.73000000004
