admin1,admin2,admin3,admin4,admin5,admin6,amount
Central Central,195 Central Election Commission,"3883 Election Council of Manta Electoral District No. 27, Cahul Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,25784.68
Central Central,195 Central Election Commission,"3884 Election Council of Mincenii de Jos Electoral District No. 15, Rezina Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,17067.1
Central Central,195 Central Election Commission,"3886 Election Council of Sateasca Oliscani Electoral District No. 13, Soldanesti Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,15096.75
Central Central,195 Central Election Commission,"3885 Election Council of Sateasca Visoca Electoral District No. 33, Sor Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,27616.05
Central Central,195 Central Election Commission,3897 Election Council of Ucrainca Electoral District No. 25,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,30074.64
Central Central,195 Central Election Commission,3890 Electoral continuous education center at the Central Electoral Commission,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,043 Other facilities,999334.4700000001
Central Central,195 Central Election Commission,"3893 Polling station for Lebedenco Electoral District No. 24, Cahul Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,206 Conducting referendums,15265.07
Central Central,195 Central Election Commission,3899 Polling stations for electoral districts Nos. 1-7 of Anenii Noi city electoral district,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,206 Conducting referendums,61558.52
Central Central,195 Central Election Commission,"3889 Polling stations for electoral districts Nos. 15/25 and 15/26 of Mincenii de Jos Commune, Rezina Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,21262.22
Central Central,195 Central Election Commission,"3888 Polling stations for electoral districts Nos. 27/50 and 27/51 of Manta Commune, Cahul Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,29461.96
Central Central,195 Central Election Commission,"3894 Polling stations for electoral districts Nos. 46 and 47 of Lebedenko Commune, Cahul Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,206 Conducting referendums,13792.62
Central Central,195 Central Election Commission,"3887 Polling stations for electoral districts Nos. 5/12, 5/13, and 5/14 of Chetrosu Commune, Anenii Noi Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,59090.700000000004
Central Central,312 Civil Service Center,0312 Alternative Direction Service,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,042 Alternative service,1148671.45
Central Central,106 Constitutional Court,0106 Constitutional Court,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,005 Constitutional authority,8843221.21
Central Central,106 Constitutional Court,0106 Constitutional Court,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,478 Justice reform implementation,216100.0
Central Central,103 Court of Accounts,0103 Court of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,010 Central apparatus (office) of ministries and other administrative authorities,28218633.329999994
Central Central,113 General Attorney's Office,0113 Prosecutor General,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,010 Central apparatus (office) of ministries and other administrative authorities,29346236.96
Central Central,113 General Attorney's Office,0113 Prosecutor General,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,478 Justice reform implementation,5403026.3
Central Central,113 General Attorney's Office,0113 Prosecutor General,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,469 Specialized prosecutors' offices,12660026.330000004
Central Central,113 General Attorney's Office,0113 Prosecutor General,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,221 Specialty regional office operations,77155294.46999997
Central Central,200 General actions,"1625 5101 Special Items, 5102",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-10392.02
Central Central,200 General actions,0157 Academy of Sciences of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-238.0
Central Central,200 General actions,3808 Agency for Energy Efficiency,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-2500.06
Central Central,200 General actions,3766 Agency for Payments and Intervention in Agriculture,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,212 Government reserves fund,15965494.0
Central Central,200 General actions,3766 Agency for Payments and Intervention in Agriculture,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-66488.63
Central Central,200 General actions,1281 Agro-Industrial College Ungheni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-25093.59
Central Central,200 General actions,"1383 Alexander the Good Teacher Training College, Calarasi",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-3750.0
Central Central,200 General actions,1731 Andrew Lupan Central Scientific Library of the Academy of Sciences of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-300.0
Central Central,200 General actions,1520 Armed Forces Military Institute,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-620887.19
Central Central,200 General actions,1877 Army Unit 1006,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-6563.01
Central Central,200 General actions,1527 Artillery battalion,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-1409.82
Central Central,200 General actions,1312 Auxiliary boarding school Rezina,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-473.0
Central Central,200 General actions,1410 Auxiliary boarding school Tocuz,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-2543.25
Central Central,200 General actions,1525 Base fuel storage national army,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-1409.04
Central Central,200 General actions,2541 Bender Customs Bureau,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-9418.31
Central Central,200 General actions,1916 Besides the UN Permanent Representation New York,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,212 Government reserves fund,49100.09
Central Central,200 General actions,1916 Besides the UN Permanent Representation New York,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-40713.64
Central Central,200 General actions,2908 Boarding house for children with mental,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-4412.5
Central Central,200 General actions,2827 Boarding house for mentally disabled children (bytes) Orhei,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-2972.48
Central Central,200 General actions,0152 Border Guard Service,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-185094.33
Central Central,200 General actions,3823 Border operations center,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-10613.37
Central Central,200 General actions,2540 Briceni Customs Bureau,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-7461.79
Central Central,200 General actions,1876 Brigade No. 2 mobile-operative Carabinieri troops,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-38472.31
Central Central,200 General actions,3149 CPR Basarabeasca,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-2081.15
Central Central,200 General actions,3146 CPR Calarasi,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-920.27
Central Central,200 General actions,3140 CPR Dubasari,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-41494.43
Central Central,200 General actions,3166 CPR Edinet,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-702.49
Central Central,200 General actions,3159 CPR Falesti,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-6668.24
Central Central,200 General actions,3162 CPR Glodeni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-3900.0
Central Central,200 General actions,3167 CPR Hincesti,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-1711.78
Central Central,200 General actions,3147 CPR Nisporeni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-10077.03
Central Central,200 General actions,3144 CPR Noi,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-613.2
Central Central,200 General actions,3169 CPR Orhei,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-5921.52
Central Central,200 General actions,3172 CPR Soroca,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-6159.84
Central Central,200 General actions,3142 CPR Straseni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-30258.71
Central Central,200 General actions,3156 CPR Telenesti,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-3600.0
Central Central,200 General actions,2533 Cahul Customs Bureau,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-8963.89
Central Central,200 General actions,0297 Center for Combating Economic Crimes and Corruption,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-8055.29
Central Central,200 General actions,0257 Center for Human Rights,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-182.0
Central Central,200 General actions,2551 Center for material-technical supply of the prison system,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-11655.84
Central Central,200 General actions,3466 Center of Information Technologies in Education,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-148.17
Central Central,200 General actions,3794 Central probation office,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-2827.26
Central Central,200 General actions,3483 Centralized accounting Sports Agency of the Republic of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,212 Government reserves fund,4228300.0
Central Central,200 General actions,3483 Centralized accounting Sports Agency of the Republic of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-33216.28
Central Central,200 General actions,1339 Centralized accounting TEM,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-6500.0
Central Central,200 General actions,3877 Chisinau City Food Security Directorate,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-83.45
Central Central,200 General actions,2532 Chisinau Customs Office,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-24199.13
Central Central,200 General actions,2632 Chisinau State Tax Inspectorate,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-27299.55
Central Central,200 General actions,0150 Civil Protection and Emergencies Service,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-32301.11
Central Central,200 General actions,2486 College buildings in Chisinau,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-39840.93
Central Central,200 General actions,1218 College of Medicine Ungheni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-13250.0
Central Central,200 General actions,1224 College of Medicine educational institution Balti,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-3795.0
Central Central,200 General actions,1478 College of Music and Pedagogy,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-2750.0
Central Central,200 General actions,1563 Commissioner General of Police of Chisinau,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-8341.45
Central Central,200 General actions,2815 Communications and Information Center of the General Staff,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-6542.7
Central Central,200 General actions,3524 Consulate of Moldova in Bologna,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-74.96
Central Central,200 General actions,0103 Court of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-12661.0
Central Central,200 General actions,3522 Credit Line Directorate of the Ministry of Finance,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-12730893.0
Central Central,200 General actions,0151 Cricova SA Winery,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-10000000.0
Central Central,200 General actions,1500 Departamenrul Penitentiary Institutions,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-1824.99
Central Central,200 General actions,1585 Department carabiner troops,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-2309.59
Central Central,200 General actions,3399 Detachamentul Panther special-purpose,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-4863.79
Central Central,200 General actions,1896 Direction Forces Guard and escort to Deparatm. penitentiary institutions of M.J.,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-3002.66
Central Central,200 General actions,2952 Direction lending,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3395 Direction of aqueducts and sewage Soroca,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-1188670.0
Central Central,200 General actions,1847 Direction of external finance and debt,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,"192 Interest payments on the loans granted by other countries, international finance organizations, foreign banks and companies",186208848.0
